MovieID,Title,Year,Genres,Language,Country,Total Views
1496,Anna Karenina (1997),1997,Drama|Romance,Spanish,USA,15878
1498,Inventing the Abbotts (1997),1997,Drama|Romance,Spanish,India,68701
1535,Love! Valour! Compassion! (1997),1997,Drama|Romance,French,France,54849
1549,Rough Magic (1995),1995,Drama|Romance,French,Canada,39862
1554,"Pillow Book, The (1995)",1995,Drama|Romance,German,UK,17624
1600,She's So Lovely (1997),1997,Drama|Romance,English,Canada,16735
1639,Chasing Amy (1997),1997,Drama|Romance,Italian,Italy,60465
1643,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",1997,Drama|Romance,English,France,63133
1680,Sliding Doors (1998),1998,Drama|Romance,English,UK,74363
1721,Titanic (1997),1997,Drama|Romance,French,USA,76052
1733,Afterglow (1997),1997,Drama|Romance,English,France,96047
1735,Great Expectations (1998),1998,Drama|Romance,Spanish,UK,61742
1767,Music From Another Room (1998),1998,Drama|Romance,Spanish,France,56293
1829,Chinese Box (1997),1997,Drama|Romance,Spanish,USA,86076
1850,"I Love You, Don't Touch Me! (1998)",1998,Drama|Romance,English,India,46071
1851,Leather Jacket Love Story (1997),1997,Drama|Romance,Spanish,France,7591
1897,High Art (1998),1998,Drama|Romance,German,UK,66065
1902,Dream for an Insomniac (1996),1996,Drama|Romance,English,India,29099
1946,Marty (1955),1955,Drama|Romance,German,India,47331
1959,Out of Africa (1985),1985,Drama|Romance,English,India,24934
2020,Dangerous Liaisons (1988),1988,Drama|Romance,Italian,France,73422
2025,Lolita (1997),1997,Drama|Romance,English,Canada,20203
2062,"Governess, The (1998)",1998,Drama|Romance,English,UK,7555
2063,Seventh Heaven (Le Septième ciel) (1997),1997,Drama|Romance,Italian,France,6696
2125,Ever After: A Cinderella Story (1998),1998,Drama|Romance,Spanish,Canada,49463
2127,"First Love, Last Rites (1997)",1997,Drama|Romance,French,Italy,42160
2146,St. Elmo's Fire (1985),1985,Drama|Romance,Spanish,India,2098
2154,How Stella Got Her Groove Back (1998),1998,Drama|Romance,English,Italy,95652
2166,Return to Paradise (1998),1998,Drama|Romance,French,Italy,83586
2168,Dance with Me (1998),1998,Drama|Romance,Spanish,Canada,60594
2175,Déjà Vu (1997),1997,Drama|Romance,Italian,USA,13034
2291,Edward Scissorhands (1990),1990,Drama|Romance,German,France,37623
2297,What Dreams May Come (1998),1998,Drama|Romance,Italian,India,79695
2316,Practical Magic (1998),1998,Drama|Romance,Italian,India,82593
2388,Steam: The Turkish Bath (Hamam) (1997),1997,Drama|Romance,Italian,Italy,89367
2415,Violets Are Blue... (1986),1986,Drama|Romance,English,France,60169
2443,Playing by Heart (1998),1998,Drama|Romance,French,Canada,18346
2481,My Name Is Joe (1998),1998,Drama|Romance,English,Italy,21155
2569,Among Giants (1998),1998,Drama|Romance,Spanish,Canada,64562
2570,"Walk on the Moon, A (1999)",1999,Drama|Romance,Italian,India,20395
2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",1998,Drama|Romance,Italian,Italy,73919
2620,This Is My Father (1998),1998,Drama|Romance,Italian,Italy,64618
2621,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),1998,Drama|Romance,English,France,70119
2679,Finding North (1999),1999,Drama|Romance,French,Canada,62683
2704,"Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)",1991,Drama|Romance,German,India,7780
2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),1997,Drama|Romance,Italian,Canada,39683
2885,Guinevere (1999),1999,Drama|Romance,French,Canada,49519
2894,Romance (1999),1999,Drama|Romance,Italian,Italy,4117
2906,Random Hearts (1999),1999,Drama|Romance,German,Canada,42038
2910,"Ennui, L' (1998)",1998,Drama|Romance,German,France,73706
2919,Year of Living Dangerously (1982),1982,Drama|Romance,French,India,32217
2920,Children of Paradise (Les enfants du paradis) (1945),1945,Drama|Romance,French,France,47546
2927,Brief Encounter (1946),1946,Drama|Romance,French,UK,18273
2942,Flashdance (1983),1983,Drama|Romance,Spanish,France,18794
2943,Indochine (1992),1992,Drama|Romance,German,India,26047
2969,"Man and a Woman, A (Un Homme et une Femme) (1966)",1966,Drama|Romance,Italian,UK,39332
3073,"Sandpiper, The (1965)",1965,Drama|Romance,English,India,17372
3094,Maurice (1987),1987,Drama|Romance,English,India,68588
3103,Stanley & Iris (1990),1990,Drama|Romance,English,UK,92936
3106,Come See the Paradise (1990),1990,Drama|Romance,German,France,55081
3155,Anna and the King (1999),1999,Drama|Romance,German,Canada,99421
3259,Far and Away (1992),1992,Drama|Romance,French,USA,60028
3357,East-West (Est-ouest) (1999),1999,Drama|Romance,French,France,57532
3426,Jungle Fever (1991),1991,Drama|Romance,French,Canada,51911
3436,Dying Young (1991),1991,Drama|Romance,Italian,USA,69270
3453,Here on Earth (2000),2000,Drama|Romance,Italian,Italy,78707
3458,Blood and Sand (Sangre y Arena) (1989),1989,Drama|Romance,German,India,18700
3475,"Place in the Sun, A (1951)",1951,Drama|Romance,Spanish,Italy,53133
3512,Return to Me (2000),2000,Drama|Romance,German,Italy,87548
3528,"Prince of Tides, The (1991)",1991,Drama|Romance,English,Italy,32921
3554,Love and Basketball (2000),2000,Drama|Romance,English,USA,35916
3668,Romeo and Juliet (1968),1968,Drama|Romance,French,Canada,7792
3684,"Fabulous Baker Boys, The (1989)",1989,Drama|Romance,French,Italy,26086
3765,"Hot Spot, The (1990)",1990,Drama|Romance,English,India,37786
3800,Criminal Lovers (Les Amants Criminels) (1999),1999,Drama|Romance,Italian,India,28112
3822,"Girl on the Bridge, The (La Fille sur le Pont) (1999)",1999,Drama|Romance,Spanish,UK,18726
3824,Autumn in New York (2000),2000,Drama|Romance,Spanish,France,9245
3854,Aimée & Jaguar (1999),1999,Drama|Romance,English,France,56259
3855,"Affair of Love, An (Une Liaison Pornographique) (1999)",1999,Drama|Romance,Italian,USA,23871
3888,Skipped Parts (2000),2000,Drama|Romance,English,Canada,76365
2594,Open Your Eyes (Abre los ojos) (1997),1997,Drama|Romance|Sci-Fi,Spanish,USA,64987
1674,Witness (1985),1985,Drama|Romance|Thriller,French,Italy,87733
1683,"Wings of the Dove, The (1997)",1997,Drama|Romance|Thriller,English,Canada,88582
151,Rob Roy (1995),1995,Drama|Romance|War,Italian,UK,40670
389,"Colonel Chabert, Le (1994)",1994,Drama|Romance|War,Italian,USA,25467
912,Casablanca (1942),1942,Drama|Romance|War,German,Italy,1863
920,Gone with the Wind (1939),1939,Drama|Romance|War,Spanish,India,84556
1094,"Crying Game, The (1992)",1992,Drama|Romance|War,Italian,Canada,75017
1183,"English Patient, The (1996)",1996,Drama|Romance|War,German,Italy,16634
1925,Wings (1927),1927,Drama|Romance|War,French,France,10389
1944,From Here to Eternity (1953),1953,Drama|Romance|War,German,Italy,60811
2067,Doctor Zhivago (1965),1965,Drama|Romance|War,Italian,UK,86655
3117,Ride with the Devil (1999),1999,Drama|Romance|War,Italian,France,87959
266,Legends of the Fall (1994),1994,Drama|Romance|War|Western,English,France,86890
3122,Santa Fe Trail (1940),1940,Drama|Romance|Western,Italian,Canada,54180
24,Powder (1995),1995,Drama|Sci-Fi,French,USA,11556
32,Twelve Monkeys (1995),1995,Drama|Sci-Fi,Italian,France,1838
1253,"Day the Earth Stood Still, The (1951)",1951,Drama|Sci-Fi,German,USA,80192
1306,Until the End of the World (Bis ans Ende der Welt) (1991),1991,Drama|Sci-Fi,French,France,62782
1584,Contact (1997),1997,Drama|Sci-Fi,Spanish,India,42082
2117,Nineteen Eighty-Four (1984),1984,Drama|Sci-Fi,French,France,71853
3080,"Goodbye, 20th Century (Zbogum na dvadesetiot vek) (1998)",1998,Drama|Sci-Fi,German,France,38961
3293,Conceiving Ada (1997),1997,Drama|Sci-Fi,German,Canada,59871
3471,Close Encounters of the Third Kind (1977),1977,Drama|Sci-Fi,French,India,16055
3503,Solaris (Solyaris) (1972),1972,Drama|Sci-Fi,English,Canada,6755
3700,"Brother from Another Planet, The (1984)",1984,Drama|Sci-Fi,French,Italy,14255
1653,Gattaca (1997),1997,Drama|Sci-Fi|Thriller,Spanish,Canada,43624
2672,"Thirteenth Floor, The (1999)",1999,Drama|Sci-Fi|Thriller,German,Italy,92521
3758,Communion (1989),1989,Drama|Sci-Fi|Thriller,French,India,88243
16,Casino (1995),1995,Drama|Thriller,German,France,4961
61,Eye for an Eye (1996),1996,Drama|Thriller,German,Canada,82291
79,"Juror, The (1996)",1996,Drama|Thriller,Italian,Italy,62017
92,Mary Reilly (1996),1996,Drama|Thriller,Italian,USA,33125
100,City Hall (1996),1996,Drama|Thriller,Italian,UK,23783
111,Taxi Driver (1976),1976,Drama|Thriller,Spanish,India,91445
217,"Babysitter, The (1995)",1995,Drama|Thriller,Italian,UK,34150
225,Disclosure (1994),1994,Drama|Thriller,German,UK,6444
229,Death and the Maiden (1994),1994,Drama|Thriller,English,France,50942
230,Dolores Claiborne (1994),1994,Drama|Thriller,Spanish,France,64789
280,Murder in the First (1995),1995,Drama|Thriller,French,Italy,20830
436,Color of Night (1994),1994,Drama|Thriller,German,Italy,11819
454,"Firm, The (1993)",1993,Drama|Thriller,German,Canada,92030
481,Kalifornia (1993),1993,Drama|Thriller,Spanish,Italy,77913
593,"Silence of the Lambs, The (1991)",1991,Drama|Thriller,English,France,62997
614,Loaded (1994),1994,Drama|Thriller,German,France,72726
627,"Last Supper, The (1995)",1995,Drama|Thriller,English,India,10713
628,Primal Fear (1996),1996,Drama|Thriller,English,India,65908
640,Diabolique (1996),1996,Drama|Thriller,English,Italy,56803
678,Some Folks Call It a Sling Blade (1993),1993,Drama|Thriller,English,UK,47473
832,Ransom (1996),1996,Drama|Thriller,Italian,France,43657
882,"Trigger Effect, The (1996)",1996,Drama|Thriller,French,France,66925
908,North by Northwest (1959),1959,Drama|Thriller,English,UK,20750
997,Caught (1996),1996,Drama|Thriller,English,France,6655
1003,Extreme Measures (1996),1996,Drama|Thriller,French,India,70451
1165,"Bloody Child, The (1996)",1996,Drama|Thriller,English,Italy,71023
1358,Sling Blade (1996),1996,Drama|Thriller,Italian,India,65610
1369,I Can't Sleep (J'ai pas sommeil) (1994),1994,Drama|Thriller,English,Canada,74128
1483,Crash (1996),1996,Drama|Thriller,Italian,UK,98781
1515,Volcano (1997),1997,Drama|Thriller,Spanish,USA,41168
1834,"Spanish Prisoner, The (1997)",1997,Drama|Thriller,Italian,India,89327
1841,"Gingerbread Man, The (1998)",1998,Drama|Thriller,German,Canada,60522
1847,Ratchet (1996),1996,Drama|Thriller,Spanish,UK,35406
1852,Love Walked In (1998),1998,Drama|Thriller,French,UK,97224
1908,Resurrection Man (1998),1998,Drama|Thriller,English,USA,40533
2320,Apt Pupil (1998),1998,Drama|Thriller,Spanish,UK,28151
2326,Shattered Image (1998),1998,Drama|Thriller,French,France,13067
2419,Extremities (1986),1986,Drama|Thriller,German,USA,65950
2438,Outside Ozona (1998),1998,Drama|Thriller,French,France,46142
2479,Gloria (1999),1999,Drama|Thriller,Spanish,Italy,76111
2523,Rollercoaster (1977),1977,Drama|Thriller,French,India,28548
2551,Dead Ringers (1988),1988,Drama|Thriller,Spanish,Italy,82371
2676,Instinct (1999),1999,Drama|Thriller,Italian,India,11554
2688,"General's Daughter, The (1999)",1999,Drama|Thriller,French,Canada,62491
2850,Public Access (1993),1993,Drama|Thriller,Spanish,Italy,29358
2939,Niagara (1953),1953,Drama|Thriller,Spanish,France,46600
2967,"Bad Seed, The (1956)",1956,Drama|Thriller,German,USA,80184
3147,"Green Mile, The (1999)",1999,Drama|Thriller,Spanish,Italy,69299
3370,Betrayed (1988),1988,Drama|Thriller,French,UK,26071
3403,Raise the Titanic (1980),1980,Drama|Thriller,German,France,50323
3420,...And Justice for All (1979),1979,Drama|Thriller,French,Canada,2983
3455,Buddy Boy (1999),1999,Drama|Thriller,Spanish,France,51967
3510,Frequency (2000),2000,Drama|Thriller,French,Canada,46941
3513,Rules of Engagement (2000),2000,Drama|Thriller,Italian,India,98412
3518,"End of Violence, The (1997)",1997,Drama|Thriller,French,USA,90737
3546,What Ever Happened to Baby Jane? (1962),1962,Drama|Thriller,Italian,UK,55081
3553,Gossip (2000),2000,Drama|Thriller,Italian,India,77016
3731,Cutter's Way (1981),1981,Drama|Thriller,Italian,UK,1965
3810,White Sands (1992),1992,Drama|Thriller,English,Canada,91360
3848,Silent Fall (1994),1994,Drama|Thriller,Italian,UK,63022
3936,The Phantom of the Opera (1943),1943,Drama|Thriller,English,USA,70804
3952,"Contender, The (2000)",2000,Drama|Thriller,English,USA,27408
161,Crimson Tide (1995),1995,Drama|Thriller|War,Spanish,Italy,45161
2202,Lifeboat (1944),1944,Drama|Thriller|War,German,France,81274
41,Richard III (1995),1995,Drama|War,Italian,USA,22916
155,Beyond Rangoon (1995),1995,Drama|War,Spanish,Italy,87349
336,"Walking Dead, The (1995)",1995,Drama|War,French,Canada,25357
647,Courage Under Fire (1996),1996,Drama|War,Italian,Italy,49648
979,Nothing Personal (1995),1995,Drama|War,Spanish,Canada,68792
991,Michael Collins (1996),1996,Drama|War,English,India,81343
1090,Platoon (1986),1986,Drama|War,Spanish,France,30132
1178,Paths of Glory (1957),1957,Drama|War,French,India,90902
1208,Apocalypse Now (1979),1979,Drama|War,Italian,India,37669
1217,Ran (1985),1985,Drama|War,English,UK,18023
1224,Henry V (1989),1989,Drama|War,Italian,India,60130
1250,"Bridge on the River Kwai, The (1957)",1957,Drama|War,Spanish,France,99859
1263,"Deer Hunter, The (1978)",1978,Drama|War,English,France,8453
1272,Patton (1970),1970,Drama|War,Spanish,UK,12849
1299,"Killing Fields, The (1984)",1984,Drama|War,Italian,Italy,95847
1507,Paradise Road (1997),1997,Drama|War,Spanish,India,97352
1619,Seven Years in Tibet (1997),1997,Drama|War,French,Canada,89728
1670,Welcome To Sarajevo (1997),1997,Drama|War,Spanish,USA,48042
1696,Bent (1997),1997,Drama|War,English,Italy,15393
1868,"Truce, The (1996)",1996,Drama|War,French,France,42165
1898,"Land Girls, The (1998)",1998,Drama|War,Italian,USA,72079
1936,Mrs. Miniver (1942),1942,Drama|War,English,USA,3215
1939,"Best Years of Our Lives, The (1946)",1946,Drama|War,Spanish,USA,93750
1960,"Last Emperor, The (1987)",1987,Drama|War,English,France,11082
2075,Mephisto (1981),1981,Drama|War,French,France,64840
2106,Swing Kids (1993),1993,Drama|War,German,Canada,56593
2235,One Man's Hero (1999),1999,Drama|War,Spanish,Italy,50613
2890,Three Kings (1999),1999,Drama|War,German,France,32376
2972,Red Sorghum (Hong Gao Liang) (1987),1987,Drama|War,French,Italy,9386
3053,"Messenger: The Story of Joan of Arc, The (1999)",1999,Drama|War,French,India,65795
3091,Kagemusha (1980),1980,Drama|War,French,UK,44545
3134,"Grand Illusion (Grande illusion, La) (1937)",1937,Drama|War,Spanish,Italy,83691
3143,Hell in the Pacific (1968),1968,Drama|War,Italian,Italy,8102
3154,Blood on the Sun (1945),1945,Drama|War,English,India,34759
3196,Stalag 17 (1953),1953,Drama|War,Italian,Italy,62006
3342,Birdy (1984),1984,Drama|War,English,Canada,24330
3377,Hangmen Also Die (1943),1943,Drama|War,Spanish,Italy,93905
3724,Coming Home (1978),1978,Drama|War,Italian,India,20346
3742,"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)",1925,Drama|War,English,France,26843
3746,Butterfly (La Lengua de las Mariposas) (2000),2000,Drama|War,French,USA,98644
3808,Two Women (La Ciociara) (1961),1961,Drama|War,English,Italy,6024
3811,Breaker Morant (1980),1980,Drama|War,Spanish,Canada,85243
458,Geronimo: An American Legend (1993),1993,Drama|Western,Spanish,India,14439
2441,"Hi-Lo Country, The (1998)",1998,Drama|Western,English,UK,28435
3093,McCabe & Mrs. Miller (1971),1971,Drama|Western,Italian,Canada,43889
3467,Hud (1963),1963,Drama|Western,French,Canada,74884
3737,Lonely Are the Brave (1962),1962,Drama|Western,English,India,77086
3871,Shane (1953),1953,Drama|Western,Spanish,UK,45452
527,Schindler's List (1993),1993,Drama,German,USA,75263
3409,Final Destination (2000),2000,Drama,German,India,73198
3578,Gladiator (2000),2000,Drama,English,France,24186
608,Fargo (1996),1996,Drama,German,UK,55702
3317,Wonder Boys (2000),2000,Drama,Italian,France,80558
792,"Hungarian Fairy Tale, A (1987)",1987,Fantasy,Spanish,Italy,48711
2021,Dune (1984),1984,Fantasy|Sci-Fi,French,USA,36616
746,Force of Evil (1948),1948,Film-Noir,French,UK,33298
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),1950,Film-Noir,French,India,2021
1153,Raw Deal (1948),1948,Film-Noir,Italian,USA,50731
1154,T-Men (1947),1947,Film-Noir,Italian,Italy,70308
2066,Out of the Past (1947),1947,Film-Noir,German,UK,54802
2727,Killer's Kiss (1955),1955,Film-Noir,Spanish,USA,45986
2940,Gilda (1946),1946,Film-Noir,French,Canada,81073
3121,"Hitch-Hiker, The (1953)",1953,Film-Noir,French,France,65706
3292,"Big Combo, The (1955)",1955,Film-Noir,Italian,France,16823
3380,Railroaded! (1947),1947,Film-Noir,Spanish,USA,81628
3305,Bluebeard (1944),1944,Film-Noir|Horror,German,USA,13817
913,"Maltese Falcon, The (1941)",1941,Film-Noir|Mystery,Italian,Italy,13583
1284,"Big Sleep, The (1946)",1946,Film-Noir|Mystery,English,UK,66942
1252,Chinatown (1974),1974,Film-Noir|Mystery|Thriller,German,Canada,80660
1783,Palmetto (1998),1998,Film-Noir|Mystery|Thriller,English,Canada,74524
3706,Angel Heart (1987),1987,Film-Noir|Mystery|Thriller,German,UK,43406
930,Notorious (1946),1946,Film-Noir|Romance|Thriller,Italian,Italy,13304
541,Blade Runner (1982),1982,Film-Noir|Sci-Fi,Italian,UK,81836
1748,Dark City (1998),1998,Film-Noir|Sci-Fi|Thriller,English,Italy,28745
320,Suture (1993),1993,Film-Noir|Thriller,English,India,18193
1069,"Murder, My Sweet (1944)",1944,Film-Noir|Thriller,French,France,7210
1267,"Manchurian Candidate, The (1962)",1962,Film-Noir|Thriller,Spanish,Italy,90587
1344,Cape Fear (1962),1962,Film-Noir|Thriller,German,USA,23895
2186,Strangers on a Train (1951),1951,Film-Noir|Thriller,German,Canada,21752
2203,Shadow of a Doubt (1943),1943,Film-Noir|Thriller,Italian,USA,77750
152,"Addiction, The (1995)",1995,Horror,French,Italy,64261
177,Lord of Illusions (1995),1995,Horror,Spanish,India,14231
188,"Prophecy, The (1995)",1995,Horror,German,Canada,63522
220,Castle Freak (1995),1995,Horror,English,France,84446
328,Tales From the Crypt Presents: Demon Knight (1995),1995,Horror,French,India,54921
366,Wes Craven's New Nightmare (1994),1994,Horror,French,India,61011
397,"Fear, The (1995)",1995,Horror,French,India,25566
565,Cronos (1992),1992,Horror,Italian,USA,59030
606,Candyman: Farewell to the Flesh (1995),1995,Horror,English,Canada,78006
775,Spirits of the Dead (Tre Passi nel Delirio) (1968),1968,Horror,Italian,Canada,33243
841,Eyes Without a Face (1959),1959,Horror,German,UK,41066
842,Tales from the Crypt Presents: Bordello of Blood (1996),1996,Horror,French,USA,86871
879,"Relic, The (1997)",1997,Horror,English,UK,6370
1105,Children of the Corn IV: The Gathering (1996),1996,Horror,English,France,13238
1128,"Fog, The (1980)",1980,Horror,German,UK,95837
1130,"Howling, The (1980)",1980,Horror,German,Canada,12791
1168,Bad Moon (1996),1996,Horror,French,India,97601
1258,"Shining, The (1980)",1980,Horror,English,Canada,98569
1321,"American Werewolf in London, An (1981)",1981,Horror,Spanish,UK,81073
1322,Amityville 1992: It's About Time (1992),1992,Horror,Italian,UK,46259
1323,Amityville 3-D (1983),1983,Horror,Italian,India,48593
1324,Amityville: Dollhouse (1996),1996,Horror,Italian,USA,89405
1325,Amityville: A New Generation (1993),1993,Horror,Italian,Italy,14950
1326,Amityville II: The Possession (1982),1982,Horror,English,USA,7354
1327,"Amityville Horror, The (1979)",1979,Horror,French,France,54082
1328,"Amityville Curse, The (1990)",1990,Horror,Italian,France,23452
1329,Blood For Dracula (Andy Warhol's Dracula) (1974),1974,Horror,Italian,India,15325
1331,Audrey Rose (1977),1977,Horror,English,USA,48775
1333,"Birds, The (1963)",1963,Horror,Spanish,Italy,40646
1336,Body Parts (1991),1991,Horror,Italian,USA,96567
1337,"Body Snatcher, The (1945)",1945,Horror,Spanish,France,34434
1340,Bride of Frankenstein (1935),1935,Horror,Italian,Italy,13835
1341,Burnt Offerings (1976),1976,Horror,Italian,USA,8605
1342,Candyman (1992),1992,Horror,English,UK,92607
1345,Carrie (1976),1976,Horror,English,Italy,88659
1346,Cat People (1982),1982,Horror,English,France,87155
1347,"Nightmare on Elm Street, A (1984)",1984,Horror,Italian,Canada,15057
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",1922,Horror,Spanish,France,86963
1349,Nosferatu a Venezia (1986),1986,Horror,French,Italy,73026
1350,"Omen, The (1976)",1976,Horror,English,India,35621
1623,Wishmaster (1997),1997,Horror,English,USA,57273
1655,Phantoms (1998),1998,Horror,French,UK,3286
1756,"Prophecy II, The (1998)",1998,Horror,French,France,41092
1771,Night Flier (1997),1997,Horror,French,Italy,53407
1969,"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)",1985,Horror,German,UK,20427
1970,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",1987,Horror,English,USA,96721
1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)",1988,Horror,English,UK,95755
1972,"Nightmare on Elm Street 5: The Dream Child, A (1989)",1989,Horror,German,Italy,73231
1973,Freddy's Dead: The Final Nightmare (1991),1991,Horror,Italian,Canada,61747
1974,Friday the 13th (1980),1980,Horror,English,France,93764
1975,Friday the 13th Part 2 (1981),1981,Horror,Italian,Italy,3639
1976,Friday the 13th Part 3: 3D (1982),1982,Horror,German,USA,13181
1977,Friday the 13th: The Final Chapter (1984),1984,Horror,Italian,USA,14876
1978,Friday the 13th Part V: A New Beginning (1985),1985,Horror,English,India,24343
1979,Friday the 13th Part VI: Jason Lives (1986),1986,Horror,Italian,UK,49556
1980,Friday the 13th Part VII: The New Blood (1988),1988,Horror,Spanish,Italy,60977
1981,Friday the 13th Part VIII: Jason Takes Manhattan (1989),1989,Horror,English,Canada,8271
1982,Halloween (1978),1978,Horror,English,India,93515
1983,Halloween II (1981),1981,Horror,English,Italy,44772
1984,Halloween III: Season of the Witch (1983),1983,Horror,English,Italy,99588
1985,Halloween 4: The Return of Michael Myers (1988),1988,Horror,French,Italy,25823
1986,Halloween 5: The Revenge of Michael Myers (1989),1989,Horror,German,France,79704
1987,Prom Night (1980),1980,Horror,Spanish,Italy,43433
1988,Hello Mary Lou: Prom Night II (1987),1987,Horror,French,Canada,63280
1989,Prom Night III: The Last Kiss (1989),1989,Horror,French,Canada,35880
1990,Prom Night IV: Deliver Us From Evil (1992),1992,Horror,French,Canada,94773
1991,Child's Play (1988),1988,Horror,French,France,35161
1992,Child's Play 2 (1990),1990,Horror,French,Italy,44306
1993,Child's Play 3 (1992),1992,Horror,English,USA,72717
1997,"Exorcist, The (1973)",1973,Horror,English,France,64945
1998,Exorcist II: The Heretic (1977),1977,Horror,English,France,77800
1999,"Exorcist III, The (1990)",1990,Horror,Italian,India,92944
2119,Maximum Overdrive (1986),1986,Horror,English,France,36215
2327,Tales from the Darkside: The Movie (1990),1990,Horror,German,Canada,73666
2328,Vampires (1998),1998,Horror,English,France,30669
2451,"Gate, The (1987)",1987,Horror,German,USA,27416
2452,"Gate II: Trespassers, The (1990)",1990,Horror,German,UK,75690
2459,"Texas Chainsaw Massacre, The (1974)",1974,Horror,English,Italy,98621
2460,"Texas Chainsaw Massacre 2, The (1986)",1986,Horror,Spanish,India,98646
2461,Leatherface: Texas Chainsaw Massacre III (1990),1990,Horror,Spanish,Italy,24461
2462,"Return of the Texas Chainsaw Massacre, The (1994)",1994,Horror,Italian,India,65993
2464,Trick or Treat (1986),1986,Horror,English,India,99599
2465,Deadly Friend (1986),1986,Horror,French,UK,73871
2513,Pet Sematary (1989),1989,Horror,Spanish,France,28761
2514,Pet Sematary II (1992),1992,Horror,Italian,USA,44727
2515,Children of the Corn II: The Final Sacrifice (1993),1993,Horror,English,UK,94434
2516,Children of the Corn III (1994),1994,Horror,English,India,49948
2517,Christine (1983),1983,Horror,English,Italy,56059
2519,House on Haunted Hill (1958),1958,Horror,French,Canada,52718
2548,"Rage: Carrie 2, The (1999)",1999,Horror,German,UK,76551
2634,"Mummy, The (1959)",1959,Horror,English,USA,38593
2635,"Mummy's Curse, The (1944)",1944,Horror,German,Canada,80001
2636,"Mummy's Ghost, The (1944)",1944,Horror,Italian,Canada,27731
2637,"Mummy's Hand, The (1940)",1940,Horror,French,India,50483
2638,"Mummy's Tomb, The (1942)",1942,Horror,French,India,32278
2644,Dracula (1931),1931,Horror,French,France,34160
2645,Dracula (1958),1958,Horror,Italian,Canada,7186
2646,House of Dracula (1945),1945,Horror,English,Canada,99987
2647,House of Frankenstein (1944),1944,Horror,French,Italy,8141
2648,Frankenstein (1931),1931,Horror,German,USA,40385
2649,Son of Frankenstein (1939),1939,Horror,German,UK,34864
2650,"Ghost of Frankenstein, The (1942)",1942,Horror,German,Italy,58558
2651,Frankenstein Meets the Wolf Man (1943),1943,Horror,Spanish,UK,93130
2652,"Curse of Frankenstein, The (1957)",1957,Horror,German,France,79954
2653,Son of Dracula (1943),1943,Horror,Spanish,India,50757
2654,"Wolf Man, The (1941)",1941,Horror,English,UK,64531
2655,Howling II: Your Sister Is a Werewolf (1985),1985,Horror,Italian,France,6095
2710,"Blair Witch Project, The (1999)",1999,Horror,Italian,UK,71130
2740,"Kindred, The (1986)",1986,Horror,French,Canada,24371
2754,Deadtime Stories (1987),1987,Horror,French,Italy,73504
2781,"Tingler, The (1959)",1959,Horror,German,Canada,5781
2782,Pit and the Pendulum (1961),1961,Horror,English,USA,63618
2783,"Tomb of Ligeia, The (1965)",1965,Horror,French,USA,26522
2784,"Masque of the Red Death, The (1964)",1964,Horror,English,Italy,27402
2785,Tales of Terror (1962),1962,Horror,Italian,France,23340
2787,Cat's Eye (1985),1985,Horror,German,Italy,77935
2789,Damien: Omen II (1978),1978,Horror,German,India,79259
2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",1981,Horror,French,Italy,28899
2814,"Bat, The (1959)",1959,Horror,French,UK,39611
2853,"Communion (a.k.a. Alice, Sweet Alice/Holy Terror) (1977)",1977,Horror,French,India,15717
2854,Don't Look in the Basement! (1973),1973,Horror,German,UK,12572
2855,Nightmares (1983),1983,Horror,Italian,UK,2055
2868,Fright Night Part II (1989),1989,Horror,Italian,UK,62187
2878,Hell Night (1981),1981,Horror,Italian,Canada,1162
2995,"House on Haunted Hill, The (1999)",1999,Horror,English,UK,88810
3016,Creepshow (1982),1982,Horror,French,Italy,66469
3017,Creepshow 2 (1987),1987,Horror,Italian,Italy,72417
3018,Re-Animator (1985),1985,Horror,Italian,USA,59355
3021,"Funhouse, The (1981)",1981,Horror,French,France,29289
3026,Slaughterhouse (1987),1987,Horror,Spanish,UK,72455
3027,Slaughterhouse 2 (1988),1988,Horror,German,UK,33861
3085,"Living Dead Girl, The (La Morte Vivante) (1982)",1982,Horror,Italian,India,17385
3119,Bay of Blood (Reazione a catena) (1971),1971,Horror,French,India,14192
3205,Black Sunday (La Maschera Del Demonio) (1960),1960,Horror,French,Italy,50391
3216,Vampyros Lesbos (Las Vampiras) (1970),1970,Horror,German,UK,28795
3280,"Baby, The (1973)",1973,Horror,Spanish,Italy,31877
3294,Eaten Alive (1976),1976,Horror,English,France,79974
3344,Blood Feast (1963),1963,Horror,German,Canada,54810
3346,Color Me Blood Red (1965),1965,Horror,German,UK,8880
3351,Two Thousand Maniacs! (1964),1964,Horror,Spanish,India,50052
